m	Dormantas
m	Dorotas
m	Dorotėjus
m	Dorotis
m	Dovaidas
m	Dovainis
m	Dovaldas
m	Dovardas
m	Dovas
m	Dovilas
m	Dovilis
m	Dovilius
m	Doviltas
m	Dovis
m	Dovydas
m	Drąsis
m	Drąsius
m	Dravis
m	Dravys
m	Dromantas
m	Dzidas
m	Dzidoris
m	Dzidorius
m	Džiugas
m	Džiugimantas
m	Džiugintas
m	Džordanas
f	Dagilė
f	Dagmara
f	Dagna
f	Dagnė
f	Daima
f	Daimanta
f	Daimantė
f	Daina
f	Dainara
f	Dainarė
f	Dainava
f	Dainė
f	Dainora
f	Daiva
f	Daivita
f	Dalė
f	Dalia
f	Dalija
f	Damiana
f	Damijona
f	Dana
f	Danė
f	Danga
f	Dangė
f	Dangilė
f	Dangira
f	Dangirė
f	Danguolė
f	Dangutė
f	Daniela
f	Danielė
f	Danuta
f	Danutė
f	Dara
f	Darata
f	Darė
f	Dargailė
f	Dargilė
f	Dargirė
f	Dargvilė
f	Darija
f	Darma
f	Darmantė
f	Darmilė
f	Darvida
f	Darvilė
f	Darvyda
f	Daugailė
f	Daugilė
f	Daugirda
f	Daugvilė
f	Daugvydė
f	Daujotė
f	Daukantė
f	Daumantė
f	Daumilė
f	Dausa
f	Dautarė
f	Davidė
f	Debora
f	Deima
f	Deimanta
f	Deimantė
f	Deimė
f	Deimena
f	Deimilė
f	Deimina
f	Deiminta
f	Deimintė
f	Deina
f	Deinara
f	Deinora
f	Deiva
f	Deivė
f	Deividė
f	Deivilė
f	Deivydė
f	Delfina
f	Dema
f	Demetra
f	Demetrija
f	Dena
f	Denė
f	Deodata
f	Deziderija
f	Diana
f	Diena
f	Digna
f	Dignė
f	Dijana
f	Dingailė
f	Dioniza
f	Dionyza
f	Dita
f	Ditė
f	Dobilė
f	Dobroslava
f	Dolora
f	Dolorė
f	Doloresa
f	Dolorosa
f	Doma
f	Domantė
f	Domė
f	Domicė
f	Domicelė
f	Domicėlė
f	Domicija
f	Domilė
f	Dominga
f	Domininka
f	Dominta
f	Dominyka
f	Dona
f	Donalda
f	Donata
f	Donatė
f	Donatilė
f	Donė
f	Donvina
f	Dora
f	Dorė
f	Dormantė
f	Dorota
f	Dorotė
f	Dorotėja
f	Dovaidė
f	Dovainė
f	Dovaldė
f	Dovė
f	Dovilė
f	Doviltė
f	Dovyda
f	Dovydė
f	Drąsa
f	Drąsė
f	Drovydė
f	Duonė
f	Džiuga
f	Džiuganta
f	Džiugė
f	Džiugilė
f	Džiuginta
f	Džordana
m	Edas
m	Edgaras
m	Edgardas
m	Edis
m	Editas
m	Edmas
m	Edmundas
m	Eduardas
m	Edvardas
m	Edvinas
m	Efremas
m	Egbertas
m	Egidas
m	Egidijus
m	Egidis
m	Egilas
m	Egilis
m	Egis
m	Ėglius
m	Eglius
m	Egmontas
m	Egonas
m	Egonis
m	Eibaras
m	Eibartas
m	Eidas
m	Eidenis
m	Eidigintas
m	Eidimantas
m	Eidimtas
m	Eidintas
m	Eidivaldas
m	Eidmantas
m	Eidminas
m	Eidotas
m	Eidvidas
m	Eidvilas
m	Eidvilis
m	Eidviltas
m	Eidvinas
m	Eidvydas
m	Eigantas
m	Eigardas
m	Eigaudas
m	Eigimantas
m	Eiginas
m	Eigindas
m	Eigintas
m	Eigirdas
m	Eigmantas
m	Eigminas
m	Eigvidas
m	Eigvirdas
m	Eigydas
m	Eikantas
m	Eikintas
m	Eimanas
m	Eimantas
m	Eimas
m	Eiminas
m	Eimintas
m	Eimis
m	Eimius
m	Einaras
m	Einartas
m	Einis
m	Einius
m	Einoras
m	Einorius
m	Einys
m	Eirimas
m	Eiris
m	Eismantas
m	Eisminas
m	Eisvidas
m	Eisvinas
m	Eisvydas
m	Eitaras
m	Eitarius
m	Eitas
m	Eitautas
m	Eitmantas
m	Eitminas
m	Eitnoras
m	Eitvaldas
m	Eitvidas
m	Eitvilas
m	Eitviltas
m	Eitvydas
m	Eivaldas
m	Eivardas
m	Eivas
m	Eividas
m	Eivilas
m	Eivilis
m	Eiviltas
m	Eivinas
m	Eivis
m	Eivydas
m	Eivys
m	Eladas
m	Eladijus
m	Elas
m	Elenas
m	Elfridas
m	Elgirdas
m	Elidas
m	Elidijus
m	Eligas
m	Eligijus
m	Eligis
m	Eligius
m	Elijas
m	Elijus
m	Elimanas
m	Elimantas
m	Elis
m	Elius
m	Eliziejus
m	Elmanas
m	Elmantas
m	Elmaras
m	Elmas
m	Elminas
m	Elmis
m	Elnaras
m	Elnoras
m	Elonas
m	Elvidas
m	Elvinas
m	Elvis
m	Elvyras
m	Elvys
m	Emanuelis
m	Emas
m	Emerikas
m	Emilas
m	Emilijonas
m	Emilijus
m	Emilis
m	Emilius
m	Emis
m	Enėjas
m	Engelbertas
m	Enrikas
m	Enris
m	Epifanas
m	Epifanijus
m	Erastas
m	Erazmas
m	Erdas
m	Erdenis
m	Erdis
m	Erdmanas
m	Erdmantas
m	Erdvilas
m	Erdvilis
m	Erdvilius
m	Erdvinas
m	Erhardas
m	Erikas
m	Erlandas
m	Ermantas
m	Erminas
m	Ermindas
m	Ermintas
m	Ernandas
m	Ernas
m	Ernestas
m	Ernestinas
m	Ernis
m	Ernius
m	Ertmonas
m	Ervaidas
m	Ervaldas
m	Ervidas
m	Erviltas
m	Ervinas
m	Ervis
m	Esmeraldas
m	Estelas
m	Esteras
m	Etmonas
m	Eugenas
m	Eugenijus
m	Eugenius
m	Eustachas
m	Eustachijus
m	Eustazijus
m	Euzebijus
m	Evaldas
m	Evaldis
m	Evaristas
m	Evas
m	Evelinas
m	Everistas
f	Eda
f	Edgara
f	Edita
f	Editė
f	Edma
f	Edmunda
f	Edmundė
f	Eduarda
f	Edvarda
f	Edvina
f	Efrema
f	Egida
f	Egidė
f	Egidija
f	Egila
f	Egilė
f	Eglė
f	Eibartė
f	Eida
f	Eidė
f	Eidenė
f	Eidimantė
f	Eidimtė
f	Eidivalda
f	Eidmantė
f	Eidmina
f	Eidvida
f	Eidvila
f	Eidvilė
f	Eidvina
f	Eigaudė
f	Eigilė
f	Eiginta
f	Eigintė
f	Eigirdė
f	Eigmantė
f	Eigmina
f	Eigvilė
f	Eikvilė
f	Eima
f	Eimanta
f	Eimantė
f	Eimė
f	Eimilė
f	Eimina
f	Eiminta
f	Einara
f	Einė
f	Einora
f	Eira
f	Eirima
f	Eirimė
f	Eiskantė
f	Eismantė
f	Eismina
f	Eisra
f	Eisvaldė
f	Eisvė
f	Eisvilė
f	Eisvina
f	Eisvyda
f	Eisvydė
f	Eita
f	Eitara
f	Eitarė
f	Eitautė
f	Eitmantė
f	Eitmilė
f	Eitvidė
f	Eitvilė
f	Eitviltė
f	Eitvyda
f	Eitvydė
f	Eiva
f	Eivė
f	Eivida
f	Eivilė
f	Eiviltė
f	Eivina
f	Eivyda
f	Eivydė
f	Ela
f	Elada
f	Elė
f	Elektra
f	Elena
f	Eleonora
f	Elfrida
f	Elfridė
f	Elga
f	Elgė
f	Elgina
f	Elgira
f	Elida
f	Elidija
f	Eliga
f	Eligija
f	Elija
f	Elinora
f	Eliza
f	Elma
f	Elmanta
f	Elmantė
f	Elmė
f	Elmina
f	Elminta
f	Elmyra
f	Elnara
f	Elnora
f	Elona
f	Elva
f	Elvida
f	Elvina
f	Elvyra
f	Elza
f	Elžbieta
f	Elzbieta
f	Elžbietė
f	Elzė
f	Ema
f	Emanuela
f	Emanuelė
f	Emerencija
f	Emerita
f	Emila
f	Emilė
f	Emiliana
f	Emilija
f	Emilijona
f	Enrika
f	Epifana
f	Epifanija
f	Era
f	Erda
f	Erdenė
f	Erdmė
f	Erdvė
f	Erdvilė
f	Erika
f	Erlanda
f	Erlandė
f	Erma
f	Ermanta
f	Ermantė
f	Ermina
f	Erminda
f	Erminė
f	Erminta
f	Erna
f	Ernanda
f	Ernesta
f	Ernestė
f	Ernestina
f	Ernestinė
f	Erta
f	Ertmė
f	Ervida
f	Erviltė
f	Ervina
f	Esmeralda
f	Estela
f	Estelė
f	Estera
f	Esterė
f	Estrėja
f	Etela
f	Etmė
f	Eufemija
f	Eufrazija
f	Eufrozina
f	Eugenė
f	Eugenija
f	Eulalija
f	Eunikė
f	Eutropija
f	Eva
f	Evalda
f	Evaldė
f	Evarista
f	Evelina
m	Fabianas
m	Fabijonas
m	Fabijus
m	Faustas
m	Faustinas
m	Felicijonas
m	Felicijus
m	Feliksas
m	Felius
m	Ferdinandas
m	Fernandas
m	Fidas
m	Fidelis
m	Fidelius
m	Filemonas
m	Filibertas
m	Flavijus
m	Florentas
m	Florentinas
m	Florianas
m	Florijonas
m	Florindas
m	Fortūnas
m	Fortūnatas
m	Fredas
m	Fredis
m	Fridas
m	Fridis
m	Fridrichas
m	Fridrikas
m	Fulgentas
m	Fulgis
f	Fabiana
f	Fabija
f	Fabijona
f	Fabijonė
f	Fatima
f	Fatma
f	Fausta
f	Faustė
f	Faustina
f	Febrona
f	Febronija
f	Fela
f	Felė
f	Felicija
f	Felicijona
f	Felicita
f	Felicitė
f	Feliksa
f	Feliksė
f	Felina
f	Fema
f	Ferdinanda
f	Fernanda
f	Fida
f	Fidelė
f	Fidelija
f	Filė
f	Filomena
f	Filotėja
f	Firmina
f	Flavija
f	Flora
f	Florencija
f	Florentina
f	Floriana
f	Florida
f	Florija
f	Florijona
f	Florinda
f	Fortūna
f	Fortūnata
f	Freda
f	Frida
f	Friderika
f	Fridrika
f	Fulgenta
m	Gabrielis
m	Gabrielius
m	Gabrys
m	Gailimantas
m	Gailintas
m	Gailis
m	Gailius
m	Gaimantas
m	Gaivaldas
m	Gaivilas
m	Gaivis
m	Galaktijonas
m	Galigintas
m	Galius
m	Galmantas
m	Galminas
m	Galvirdas
m	Galvydas
m	Gandis
m	Gantas
m	Gantautas
m	Gasparas
m	Gaudas
m	Gaudenis
m	Gaudentas
m	Gaudminas
m	Gaudrimas
m	Gaudrius
m	Gaudvidas
m	Gaudvilas
m	Gaudvinas
m	Gaudvydas
m	Gedartas
m	Gedas
m	Gedautas
m	Gedeonas
m	Gedgaudas
m	Gediminas
m	Gedmantas
m	Gedmas
m	Gedminas
m	Gedmintas
m	Gedrimas
m	Gedrius
m	Gedvaldas
m	Gedvardas
m	Gedvidas
m	Gedvilas
m	Gedvilis
m	Gedvinas
m	Gedvydas
m	Gegužis
m	Geidas
m	Geidvydas
m	Geimantas
m	Geiminas
m	Geismantas
m	Geistautas
m	Geistys
m	Geisvydas
